ID,GESTION,CATEGORIA,MES,BIMESTRE,TRIMESTRE,CUATRIMESTRE,SEMESTRE,ADUANA,NANDINA,PARTIDA,SUBPARTIDA,CAPITULO,SECCION,PAIS,AREA,MEDIO,VIA,DEPTO,CUCI,GCE,SECTOR,CODACT,CIIU_SECCION,CIIU,TNT,TNT_GRUPO,TNT_CLASE,KILBRU,KILNET,FINUNI,VALOR
3271,1992,1,10,5,4,3,2,0,2616100000,2616,261610,26,5,275,40,9,2,4,28911,210,3,C9,C,1320,8,11,1,4154,4001,1668,199209
3272,1992,1,10,5,4,3,2,0,2608000000,2608,260800,26,5,275,40,9,3,4,2875,210,3,C4,C,1320,3,11,1,328117,308429,132779,161000
3273,1992,1,10,5,4,3,2,0,2616100000,2616,261610,26,5,275,40,9,3,4,28911,210,3,C9,C,1320,8,11,1,382,360,155,18387
3274,1992,1,10,5,4,3,2,0,2609000000,2609,260900,26,5,455,54,9,3,4,2876,210,3,C3,C,1320,2,11,1,20000,19200,10800,67144
3275,1992,1,10,5,4,3,2,0,8001100000,8001,800110,80,15,573,40,9,3,4,68711,220,4,D17,D,2720,2,11,1,99990,99598,99548,654009
3276,1992,1,10,5,4,3,2,0,8001100000,8001,800110,80,15,589,10,9,10,4,68711,220,4,D17,D,2720,2,11,1,24081,23985,23971,153125
3277,1992,1,10,5,4,3,2,0,2616100000,2616,261610,26,5,628,40,5,9,4,28911,210,3,C9,C,1320,8,11,1,1017,900,437,52463
3278,1992,1,10,5,4,3,2,0,2616901000,2616,261690,26,5,628,40,5,9,4,28919,210,3,C8,C,1320,7,11,1,142,126,61,684556
3279,1992,1,10,5,4,3,2,0,1008901000,1008,100890,10,2,23,40,9,3,5,04599,111,1,A6,A,0111,34,21,2,38820,36000,36000,65160
3280,1992,1,10,5,4,3,2,0,2617100000,2617,261710,26,5,23,40,9,3,5,28799,210,3,C6,C,1320,5,11,1,15524,14903,9702,14067
3281,1992,1,10,5,4,3,2,0,2830909010,2830,283090,28,6,23,40,9,3,5,52342,220,4,D16,D,2411,5,11,1,83946,80588,55847,80956
3282,1992,1,10,5,4,3,2,0,2830909010,2830,283090,28,6,63,10,9,8,5,52342,220,4,D16,D,2411,5,11,1,90000,86400,37152,53868
3283,1992,1,10,5,4,3,2,0,2609000000,2609,260900,26,5,87,40,8,3,5,2876,210,3,C3,C,1320,2,11,1,41238,40357,20433,134240
3284,1992,1,10,5,4,3,2,0,2608000000,2608,260800,26,5,87,40,9,2,5,2875,210,3,C4,C,1320,3,11,1,3771730,3402533,1502086,1905224
3285,1992,1,10,5,4,3,2,0,2616100000,2616,261610,26,5,87,40,9,2,5,28911,210,3,C9,C,1320,8,11,1,20886,18815,8148,975368
3286,1992,1,10,5,4,3,2,0,2608000000,2608,260800,26,5,87,40,9,3,5,2875,210,3,C4,C,1320,3,11,1,658853,619323,303902,401993
3287,1992,1,10,5,4,3,2,0,2609000000,2609,260900,26,5,87,40,9,3,5,2876,210,3,C3,C,1320,2,11,1,229506,225835,119323,776346
3288,1992,1,10,5,4,3,2,0,2616100000,2616,261610,26,5,87,40,9,3,5,28911,210,3,C9,C,1320,8,11,1,1146,1077,530,64066
3289,1992,1,10,5,4,3,2,0,2528900000,2528,252890,25,5,105,10,8,4,5,27894,210,3,C12,C,1421,30,11,1,1177500,1177500,1177500,169488
3290,1992,1,10,5,4,3,2,0,2607000000,2607,260700,26,5,105,10,8,8,5,2874,210,3,C7,C,1320,6,11,1,693079,651494,499695,288397
3291,1992,1,10,5,4,3,2,0,2616100000,2616,261610,26,5,105,10,8,8,5,28911,210,3,C9,C,1320,8,11,1,921,866,664,79638
3292,1992,1,10,5,4,3,2,0,2528100000,2528,252810,25,5,105,10,9,7,5,27894,210,3,C12,C,1421,30,11,1,75092,75092,75092,17250
3293,1992,1,10,5,4,3,2,0,2611000000,2611,261100,26,5,249,32,8,2,5,28792,210,3,C5,C,1320,4,11,1,20060,18656,13012,54660
3294,1992,1,10,5,4,3,2,0,8110001000,8110,811000,81,15,249,32,8,3,5,68993,220,4,D20,D,2720,5,11,1,36756,36000,30034,41376
3295,1992,1,10,5,4,3,2,0,8110001000,8110,811000,81,15,249,32,9,2,5,68993,220,4,D20,D,2720,5,11,1,151889,145813,120367,167179
3296,1992,1,10,5,4,3,2,0,1008901000,1008,100890,10,2,249,32,9,3,5,04599,111,1,A6,A,0111,34,21,2,36078,36000,36000,38250
3297,1992,1,10,5,4,3,2,0,2617100000,2617,261710,26,5,249,32,9,3,5,28799,210,3,C6,C,1320,5,11,1,134741,129351,64029,92828
3298,1992,1,10,5,4,3,2,0,2608000000,2608,260800,26,5,275,40,9,1,5,2875,210,3,C4,C,1320,3,11,1,219772,206586,99264,131303
3299,1992,1,10,5,4,3,2,0,2616100000,2616,261610,26,5,275,40,9,1,5,28911,210,3,C9,C,1320,8,11,1,228,214,103,12453
3300,1992,1,10,5,4,3,2,0,2607000000,2607,260700,26,5,275,40,9,2,5,2874,210,3,C7,C,1320,6,11,1,70994,67612,40141,23270
3301,1992,1,10,5,4,3,2,0,2608000000,2608,260800,26,5,275,40,9,2,5,2875,210,3,C4,C,1320,3,11,1,3016794,2840874,1428349,1864294
3302,1992,1,10,5,4,3,2,0,2616100000,2616,261610,26,5,275,40,9,2,5,28911,210,3,C9,C,1320,8,11,1,11867,11169,5648,297176
3303,1992,1,10,5,4,3,2,0,7106911000,7106,710691,71,14,275,40,5,9,5,68113,220,4,D23,D,2720,8,11,1,3310,3244,3242,387624
3304,1992,1,10,5,4,3,2,0,2609000000,2609,260900,26,5,455,54,9,3,5,2876,210,3,C3,C,1320,2,11,1,202612,195197,118188,759383
3305,1992,1,10,5,4,3,2,0,2616100000,2616,261610,26,5,493,10,9,3,5,28911,210,3,C9,C,1320,8,11,1,39813,37225,699,83643
3306,1992,1,10,5,4,3,2,0,8110001000,8110,811000,81,15,628,40,8,2,5,68993,220,4,D20,D,2720,5,11,1,56594,55591,45414,64078
3307,1992,1,10,5,4,3,2,0,8110009000,8110,811000,81,15,628,40,8,2,5,68993,220,4,D20,D,2720,5,11,1,16890,16560,16378,23745
3308,1992,1,10,5,4,3,2,0,2608000000,2608,260800,26,5,628,40,9,2,5,2875,210,3,C4,C,1320,3,11,1,10590350,9954929,4965024,6225053
3309,1992,1,10,5,4,3,2,0,2616100000,2616,261610,26,5,628,40,9,2,5,28911,210,3,C9,C,1320,8,11,1,9650,9071,4512,539352
3310,1992,1,10,5,4,3,2,0,7106911000,7106,710691,71,14,628,40,5,9,5,68113,220,4,D23,D,2720,8,11,1,2309,2184,2179,258535
3311,1992,1,10,5,4,3,2,0,2607000000,2607,260700,26,5,767,42,9,2,5,2874,210,3,C7,C,1320,6,11,1,313784,282395,124173,69620
3312,1992,1,10,5,4,3,2,0,2616100000,2616,261610,26,5,767,42,9,2,5,28911,210,3,C9,C,1320,8,11,1,3106,2796,1140,135959
3313,1992,1,10,5,4,3,2,0,0603100000,0603,060310,06,2,63,10,5,9,6,29271,630,1,A61,A,0112,34,21,2,990,990,990,740
3314,1992,1,10,5,4,3,2,0,2711210000,2711,271121,27,5,63,10,9,5,6,3432,310,2,C1,C,1110,19,12,1,253395770,253395770,190523135,8252885
3315,1992,1,10,5,4,3,2,0,4407009090,4407,440700,44,9,63,10,9,5,6,24501,220,4,D13,D,2010,16,21,2,215900,215900,215900,119117
3316,1992,1,10,5,4,3,2,0,4418200000,4418,441820,44,9,63,10,9,5,6,63532,220,4,D13,D,2022,16,21,2,93200,93200,93200,69180
3317,1992,1,10,5,4,3,2,0,4418909000,4418,441890,44,9,63,10,9,5,6,63539,220,4,D13,D,2022,16,21,2,4920,4920,4920,8440
3318,1992,1,10,5,4,3,2,0,6217100000,6217,621710,62,11,63,10,9,5,6,84619,630,4,D11,D,1810,34,21,2,320,320,320,4283
3319,1992,1,10,5,4,3,2,0,6913900000,6913,691390,69,13,63,10,9,5,6,66629,620,4,D29,D,2691,34,21,2,2950,2950,2950,1369
3320,1992,1,10,5,4,3,2,0,9403600000,9403,940360,94,20,63,10,9,5,6,82159,610,4,D30,D,3610,34,21,2,6914,6914,6914,15422
3321,1992,1,10,5,4,3,2,0,2709000000,2709,270900,27,5,63,10,9,10,6,3330,310,2,C2,C,1110,31,12,1,1500000,1500000,1500000,142128
3322,1992,1,10,5,4,3,2,0,1201009000,1201,120100,12,2,169,10,9,3,6,2222,111,1,A4,A,0111,18,21,2,1251250,1251250,1251250,273963
3323,1992,1,10,5,4,3,2,0,1208100000,1208,120810,12,2,211,10,9,3,6,2239,121,4,D5,D,1514,18,21,2,397881,397881,397881,98944
3324,1992,1,10,5,4,3,2,0,4104220000,4104,410422,41,8,211,10,9,5,6,61141,220,4,D10,D,1911,15,21,2,29600,29250,29250,45000
3325,1992,1,10,5,4,3,2,0,1701990000,1701,170199,17,4,249,32,9,7,6,06129,122,4,D2,D,1542,12,21,2,4250400,4250400,4250400,1775036
3326,1992,1,10,5,4,3,2,0,0603100000,0603,060310,06,2,249,32,5,9,6,29271,630,1,A61,A,0112,34,21,2,5447,5447,5447,5578
3327,1992,1,10,5,4,3,2,0,1701990000,1701,170199,17,4,249,32,9,7,6,06129,122,4,D2,D,1542,12,21,2,3877344,3871462,3871462,1608534
3328,1992,1,10,5,4,3,2,0,2207100000,2207,220710,22,4,589,10,9,10,6,51215,220,4,D3,D,1551,13,21,2,392524,392524,392524,116160
3329,1992,1,10,5,4,3,2,0,4408009092,4408,440800,44,9,23,40,9,3,7,24501,220,4,D13,D,2021,16,21,2,5912,5912,5912,17061
3330,1992,1,10,5,4,3,2,0,7103109000,7103,710310,71,14,23,40,5,9,7,66731,210,3,C14,C,1429,30,11,1,181,178,178,3827
3331,1992,1,10,5,4,3,2,0,4407002090,4407,440700,44,9,53,56,8,4,7,24501,220,4,D13,D,2010,16,21,2,3000,3000,2436,2989
3332,1992,1,10,5,4,3,2,0,4407009010,4407,440700,44,9,53,56,8,4,7,24501,220,4,D13,D,2010,16,21,2,1700,1700,772,880
3333,1992,1,10,5,4,3,2,0,4407009012,4407,440700,44,9,53,56,8,4,7,24501,220,4,D13,D,2010,16,21,2,13000,13000,7445,9488
3334,1992,1,10,5,4,3,2,0,4407009012,4407,440700,44,9,53,56,8,4,7,24501,220,4,D13,D,2010,16,21,2,13900,13900,6141,6957
3335,1992,1,10,5,4,3,2,0,4407009090,4407,440700,44,9,53,56,8,4,7,24501,220,4,D13,D,2010,16,21,2,10000,10000,4422,5635
3336,1992,1,10,5,4,3,2,0,6110200000,6110,611020,61,11,63,10,5,9,7,8453,620,4,D9,D,1730,34,21,2,121,115,115,963
3337,1992,1,10,5,4,3,2,0,4407009010,4407,440700,44,9,63,10,8,5,7,24501,220,4,D13,D,2010,16,21,2,2248614,2248614,898386,686072
3338,1992,1,10,5,4,3,2,0,4407009011,4407,440700,44,9,63,10,8,5,7,24501,220,4,D13,D,2010,16,21,2,63900,63900,27073,16110
3339,1992,1,10,5,4,3,2,0,4407009012,4407,440700,44,9,63,10,8,5,7,24501,220,4,D13,D,2010,16,21,2,931316,931316,425819,492400
3340,1992,1,10,5,4,3,2,0,4407009016,4407,440700,44,9,63,10,8,5,7,24501,220,4,D13,D,2010,16,21,2,81300,81300,30657,22601
3341,1992,1,10,5,4,3,2,0,6214200000,6214,621420,62,11,63,10,8,5,7,84612,630,4,D11,D,1810,34,21,2,275,275,275,868
3342,1992,1,10,5,4,3,2,0,8507100000,8507,850710,85,16,63,10,8,5,7,77812,530,4,D29,D,3140,34,21,2,31120,30312,30312,41545
3343,1992,1,10,5,4,3,2,0,9403600000,9403,940360,94,20,63,10,8,5,7,82159,610,4,D30,D,3610,34,21,2,800,800,800,2800
3344,1992,1,10,5,4,3,2,0,4407009010,4407,440700,44,9,63,10,8,8,7,24501,220,4,D13,D,2010,16,21,2,17873,17873,8800,4260
3345,1992,1,10,5,4,3,2,0,4407009012,4407,440700,44,9,63,10,8,8,7,24501,220,4,D13,D,2010,16,21,2,275132,275132,153953,150088
3346,1992,1,10,5,4,3,2,0,4408009010,4408,440800,44,9,63,10,8,8,7,24501,220,4,D13,D,2021,16,21,2,5400,5400,5400,16839
3347,1992,1,10,5,4,3,2,0,1404101000,1404,140410,14,2,63,10,9,5,7,29299,210,1,A11,A,0200,34,21,2,8400,8200,8200,6970
3348,1992,1,10,5,4,3,2,0,4407009010,4407,440700,44,9,63,10,9,5,7,24501,220,4,D13,D,2010,16,21,2,1100495,1100495,474481,404050
3349,1992,1,10,5,4,3,2,0,4407009011,4407,440700,44,9,63,10,9,5,7,24501,220,4,D13,D,2010,16,21,2,56169,56169,28427,19691
3350,1992,1,10,5,4,3,2,0,4407009012,4407,440700,44,9,63,10,9,5,7,24501,220,4,D13,D,2010,16,21,2,585433,585433,305699,250197
3351,1992,1,10,5,4,3,2,0,9403600000,9403,940360,94,20,63,10,9,5,7,82159,610,4,D30,D,3610,34,21,2,694,694,694,1363
3352,1992,1,10,5,4,3,2,0,4418200000,4418,441820,44,9,63,10,9,8,7,63532,220,4,D13,D,2022,16,21,2,7360,7360,7360,8245
3353,1992,1,10,5,4,3,2,0,1208100000,1208,120810,12,2,90,39,9,3,7,2239,121,4,D5,D,1514,18,21,2,807490,807490,807490,153423
3354,1992,1,10,5,4,3,2,0,1208100000,1208,120810,12,2,90,39,9,4,7,2239,121,4,D5,D,1514,18,21,2,650380,650380,650380,123572
3355,1992,1,10,5,4,3,2,0,0713309000,0713,071330,07,2,105,10,8,4,7,05423,112,1,A11,A,0111,34,21,2,559600,559600,559600,229650
3356,1992,1,10,5,4,3,2,0,2207100000,2207,220710,22,4,105,10,8,4,7,51215,220,4,D3,D,1551,13,21,2,32000,32000,32000,31360
3357,1992,1,10,5,4,3,2,0,2528900000,2528,252890,25,5,105,10,8,4,7,27894,210,3,C12,C,1421,30,11,1,751100,751100,751100,119009
3358,1992,1,10,5,4,3,2,0,4406900000,4406,440690,44,9,105,10,8,4,7,24819,220,4,D13,D,2010,16,21,2,1857080,1857080,404541,326938
3359,1992,1,10,5,4,3,2,0,5201000000,5201,520100,52,11,105,10,8,4,7,2631,210,1,A7,A,0111,17,21,2,1037781,1026906,1026906,1076644
3360,1992,1,10,5,4,3,2,0,0703200000,0703,070320,07,2,105,10,9,4,7,05452,112,1,A11,A,0112,34,21,2,5000,4900,4900,980
3361,1992,1,10,5,4,3,2,0,0713309000,0713,071330,07,2,105,10,9,4,7,05423,112,1,A11,A,0111,34,21,2,225495,225000,225000,77625
3362,1992,1,10,5,4,3,2,0,7103109000,7103,710310,71,14,105,10,9,4,7,66731,210,3,C14,C,1429,30,11,1,8410,8400,8400,10200
3363,1992,1,10,5,4,3,2,0,1208100000,1208,120810,12,2,169,10,9,3,7,2239,121,4,D5,D,1514,18,21,2,532800,532800,532800,101232
3364,1992,1,10,5,4,3,2,0,2304000000,2304,230400,23,4,169,10,9,3,7,08131,220,4,D5,D,1514,18,21,2,467700,467700,467700,90573
3365,1992,1,10,5,4,3,2,0,4104220000,4104,410422,41,8,169,10,9,3,7,61141,220,4,D10,D,1911,15,21,2,19500,19500,19500,44250
3366,1992,1,10,5,4,3,2,0,1201009000,1201,120100,12,2,169,10,3,4,7,2222,111,1,A4,A,0111,18,21,2,3300000,3300000,3300000,792000
3367,1992,1,10,5,4,3,2,0,1208100000,1208,120810,12,2,169,10,8,3,7,2239,121,4,D5,D,1514,18,21,2,793100,793100,793100,150689
3368,1992,1,10,5,4,3,2,0,1201009000,1201,120100,12,2,169,10,8,4,7,2222,111,1,A4,A,0111,18,21,2,8204255,8204255,8204255,1969021
3369,1992,1,10,5,4,3,2,0,1208100000,1208,120810,12,2,169,10,8,5,7,2239,121,4,D5,D,1514,18,21,2,525640,525640,525640,99872
3370,1992,1,10,5,4,3,2,0,4104310000,4104,410431,41,8,211,10,5,9,7,61142,220,4,D10,D,1911,15,21,2,376,376,376,1847
3371,1992,1,10,5,4,3,2,0,7007110000,7007,700711,70,13,211,10,5,9,7,66471,220,4,D24,D,2610,34,21,2,130,120,120,1200
3372,1992,1,10,5,4,3,2,0,1208100000,1208,120810,12,2,211,10,9,2,7,2239,121,4,D5,D,1514,18,21,2,350400,350000,350000,93450
3373,1992,1,10,5,4,3,2,0,2008910000,2008,200891,20,4,211,10,9,3,7,05896,122,4,D6,D,1513,34,21,2,11990,11990,11990,31534
3374,1992,1,10,5,4,3,2,0,4104220000,4104,410422,41,8,211,10,9,3,7,61141,220,4,D10,D,1911,15,21,2,265600,265600,265600,427800
3375,1992,1,10,5,4,3,2,0,4110000000,4110,411000,41,8,211,10,9,3,7,21191,210,4,D10,D,1810,15,21,2,18000,18000,18000,4500
3376,1992,1,10,5,4,3,2,0,8452400000,8452,845240,84,16,211,10,9,3,7,72439,220,4,D29,D,2926,34,21,2,8367,8183,8183,22940
3377,1992,1,10,5,4,3,2,0,5703100000,5703,570310,57,11,215,59,5,9,7,65941,610,4,D9,D,1722,34,21,2,236,236,236,3840
3378,1992,1,10,5,4,3,2,0,4407009090,4407,440700,44,9,218,59,9,3,7,24501,220,4,D13,D,2010,16,21,2,12000,12000,12000,2110
3379,1992,1,10,5,4,3,2,0,4418200000,4418,441820,44,9,245,40,9,3,7,63532,220,4,D13,D,2022,16,21,2,3043,3043,2459,17259
3380,1992,1,10,5,4,3,2,0,4403009090,4403,440300,44,9,249,32,9,3,7,24501,210,4,D13,D,2010,16,21,2,20000,20000,8694,17429
3381,1992,1,10,5,4,3,2,0,4407002090,4407,440700,44,9,249,32,9,3,7,24501,220,4,D13,D,2010,16,21,2,36260,36260,17978,11685
3382,1992,1,10,5,4,3,2,0,4407009012,4407,440700,44,9,249,32,9,3,7,24501,220,4,D13,D,2010,16,21,2,520778,520778,338275,387147
3383,1992,1,10,5,4,3,2,0,4407009090,4407,440700,44,9,249,32,9,3,7,24501,220,4,D13,D,2010,16,21,2,10190,10190,3672,2203
3384,1992,1,10,5,4,3,2,0,4408009092,4408,440800,44,9,249,32,9,3,7,24501,220,4,D13,D,2021,16,21,2,26400,22800,10173,22800
3385,1992,1,10,5,4,3,2,0,2615900000,2615,261590,26,5,249,32,5,9,7,28785,210,3,C10,C,1320,30,11,1,2994,2850,1111,48971
3386,1992,1,10,5,4,3,2,0,4418200000,4418,441820,44,9,249,32,5,9,7,63532,220,4,D13,D,2022,16,21,2,7701,7701,7701,35550
3387,1992,1,10,5,4,3,2,0,6109100000,6109,610910,61,11,249,32,5,9,7,8454,630,4,D9,D,1730,34,21,2,364,338,338,1856
3388,1992,1,10,5,4,3,2,0,7103109000,7103,710310,71,14,249,32,5,9,7,66731,210,3,C14,C,1429,30,11,1,1241,1208,1208,8686
3389,1992,1,10,5,4,3,2,0,4407009012,4407,440700,44,9,249,32,9,3,7,24501,220,4,D13,D,2010,16,21,2,594800,594800,388967,468431
3390,1992,1,10,5,4,3,2,0,5705000000,5705,570500,57,11,271,40,5,9,7,65969,610,4,D9,D,1722,34,21,2,154,154,154,2600
3391,1992,1,10,5,4,3,2,0,6110100000,6110,611010,61,11,271,40,5,9,7,8453,620,4,D9,D,1730,34,21,2,250,250,250,5012
3392,1992,1,10,5,4,3,2,0,4409201000,4409,440920,44,9,386,40,8,4,7,2485,220,4,D13,D,2010,16,21,2,30524,30524,14128,31187
3393,1992,1,10,5,4,3,2,0,4408009010,4408,440800,44,9,399,50,9,3,7,24501,220,4,D13,D,2021,16,21,2,9810,5683,2748,31449
3394,1992,1,10,5,4,3,2,0,4408009090,4408,440800,44,9,399,50,9,3,7,24501,220,4,D13,D,2021,16,21,2,8860,5563,5563,34505
3395,1992,1,10,5,4,3,2,0,4408009092,4408,440800,44,9,399,50,9,3,7,24501,220,4,D13,D,2021,16,21,2,23120,19475,4237,20026
3396,1992,1,10,5,4,3,2,0,4408009092,4408,440800,44,9,399,50,5,9,7,24501,220,4,D13,D,2021,16,21,2,901,901,901,8513
3397,1992,1,10,5,4,3,2,0,4407009011,4407,440700,44,9,493,10,9,3,7,24501,220,4,D13,D,2010,16,21,2,70059,70059,43563,56854
3398,1992,1,10,5,4,3,2,0,4407009012,4407,440700,44,9,493,10,9,3,7,24501,220,4,D13,D,2010,16,21,2,369332,369332,213411,266742
3399,1992,1,10,5,4,3,2,0,4418200000,4418,441820,44,9,493,10,5,9,7,63532,220,4,D13,D,2022,16,21,2,80,80,80,650
3400,1992,1,10,5,4,3,2,0,4104220000,4104,410422,41,8,493,10,9,3,7,61141,220,4,D10,D,1911,15,21,2,19030,19030,19030,24550
3401,1992,1,10,5,4,3,2,0,4407009010,4407,440700,44,9,493,10,9,3,7,24501,220,4,D13,D,2010,16,21,2,22143,22143,13056,11748
3402,1992,1,10,5,4,3,2,0,4407009012,4407,440700,44,9,493,10,9,3,7,24501,220,4,D13,D,2010,16,21,2,75949,75949,46134,46860
3403,1992,1,10,5,4,3,2,0,2601110000,2601,260111,26,5,586,10,3,4,7,2815,210,3,C10,C,1310,30,11,1,8160000,8000000,8000000,100800
3404,1992,1,10,5,4,3,2,0,4108000000,4108,410800,41,8,589,10,5,9,7,61181,220,4,D10,D,1911,15,21,2,1641,1641,1641,19645
3405,1992,1,10,5,4,3,2,0,1507900000,1507,150790,15,3,589,10,8,6,7,42119,121,4,D5,D,1514,18,21,2,496600,466670,480000,368670
3406,1992,1,10,5,4,3,2,0,2304000000,2304,230400,23,4,589,10,8,6,7,08131,220,4,D5,D,1514,18,21,2,4750000,4750000,4750000,1326500
3407,1992,1,10,5,4,3,2,0,4104210000,4104,410421,41,8,589,10,9,3,7,61141,220,4,D10,D,1911,15,21,2,17522,17522,17522,67247
3408,1992,1,10,5,4,3,2,0,2306300000,2306,230630,23,4,589,10,9,6,7,08135,220,4,D31,D,1514,34,21,2,30125,30000,30000,4350
3409,1992,1,10,5,4,3,2,0,1201009000,1201,120100,12,2,589,10,9,10,7,2222,111,1,A4,A,0111,18,21,2,50140,50000,50000,15500
3410,1992,1,10,5,4,3,2,0,1507900000,1507,150790,15,3,589,10,9,10,7,42119,121,4,D5,D,1514,18,21,2,176704,162570,176710,169334
3411,1992,1,10,5,4,3,2,0,2207100000,2207,220710,22,4,589,10,9,10,7,51215,220,4,D3,D,1551,13,21,2,261232,207102,255000,38250
3412,1992,1,10,5,4,3,2,0,2304000000,2304,230400,23,4,589,10,9,10,7,08131,220,4,D5,D,1514,18,21,2,20040,20000,20000,4900
3413,1992,1,10,5,4,3,2,0,5201000000,5201,520100,52,11,589,10,9,10,7,2631,210,1,A7,A,0111,17,21,2,616941,616941,616941,650155
3414,1992,1,10,5,4,3,2,0,5203000000,5203,520300,52,11,589,10,9,10,7,2634,220,1,A7,A,0111,17,21,2,256395,256395,256395,262602
3415,1992,1,10,5,4,3,2,0,5205130000,5205,520513,52,11,589,10,9,10,7,65133,220,4,D9,D,1711,17,21,2,29638,27078,27078,52261
3416,1992,1,10,5,4,3,2,0,4104220000,4104,410422,41,8,607,40,9,3,7,61141,220,4,D10,D,1911,15,21,2,24000,24000,24000,36000
3417,1992,1,10,5,4,3,2,0,5205120000,5205,520512,52,11,607,40,9,3,7,65133,220,4,D9,D,1711,17,21,2,15727,14403,14403,50697
3418,1992,1,10,5,4,3,2,0,6913900000,6913,691390,69,13,628,40,5,9,7,66629,620,4,D29,D,2691,34,21,2,573,435,435,500
3419,1992,1,10,5,4,3,2,0,5201000000,5201,520100,52,11,776,54,8,4,7,2631,210,1,A7,A,0111,17,21,2,24159,23895,23895,26452
3420,1992,1,10,5,4,3,2,0,4101300000,4101,410130,41,8,776,54,5,9,7,21112,210,4,D10,D,1511,15,21,2,1014,1014,1014,15800
3421,1992,1,10,5,4,3,2,0,5201000000,5201,520100,52,11,776,54,8,4,7,2631,210,1,A7,A,0111,17,21,2,175600,173656,173656,191674
3422,1992,1,10,5,4,3,2,0,1404101000,1404,140410,14,2,850,10,9,3,7,29299,210,1,A11,A,0200,34,21,2,18360,18000,18000,12600
3423,1992,1,10,5,4,3,2,0,4407009011,4407,440700,44,9,63,10,3,5,8,24501,220,4,D13,D,2010,16,21,2,161000,161000,161000,90055
3424,1992,1,10,5,4,3,2,0,4407009012,4407,440700,44,9,63,10,3,5,8,24501,220,4,D13,D,2010,16,21,2,4800,4800,4800,2298
3425,1992,1,10,5,4,3,2,0,4407009012,4407,440700,44,9,63,10,9,7,8,24501,220,4,D13,D,2010,16,21,2,51675,51675,51675,37895
3426,1992,1,10,5,4,3,2,0,4001299000,4001,400129,40,7,105,10,3,1,8,23129,210,1,A11,A,0111,14,21,2,78321,78321,78321,86587
3427,1992,1,10,5,4,3,2,0,0801200000,0801,080120,08,2,249,32,9,3,8,05772,112,1,A1,A,0113,9,21,2,16380,15600,15600,25397
3428,1992,1,10,5,4,3,2,0,0802400010,0802,080240,08,2,249,32,9,3,8,05777,112,1,A1,A,0113,9,21,2,441963,421200,421200,587354
3429,1992,1,10,5,4,3,2,0,0802400010,0802,080240,08,2,386,40,9,1,8,05777,112,1,A1,A,0113,9,21,2,16380,15600,15600,25740
3430,1992,1,10,5,4,3,2,0,0802400010,0802,080240,08,2,573,40,9,3,8,05777,112,1,A1,A,0113,9,21,2,97200,93600,93600,143457
3431,1992,1,10,5,4,3,2,0,0802400010,0802,080240,08,2,628,40,9,3,8,05777,112,1,A1,A,0113,9,21,2,97980,93600,93600,146204
3432,1992,1,10,5,4,3,2,0,0802400010,0802,080240,08,2,845,10,9,1,8,05777,112,1,A1,A,0113,9,21,2,14910,14200,14200,26554
3433,1992,1,10,5,4,3,2,0,0802400010,0802,080240,08,2,249,32,9,3,9,05777,112,1,A1,A,0113,9,21,2,16224,15600,15600,29172
3434,1992,1,11,6,4,3,2,0,2710006000,2710,271000,27,5,23,40,5,9,10,33421,321,4,D15,D,2320,31,12,1,21535,21535,21535,9293
3435,1992,1,11,6,4,3,2,0,2710006000,2710,271000,27,5,63,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,226770,226770,226770,97856
3436,1992,1,11,6,4,3,2,0,2710006000,2710,271000,27,5,105,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,218757,218757,218757,94398
3437,1992,1,11,6,4,3,2,0,2710006000,2710,271000,27,5,149,30,5,9,10,33421,321,4,D15,D,2320,31,12,1,17,17,17,7
3438,1992,1,11,6,4,3,2,0,2710006000,2710,271000,27,5,211,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,7240,7240,7240,3124
3439,1992,1,11,6,4,3,2,0,2710006000,2710,271000,27,5,239,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,15153,15153,15153,6539
3440,1992,1,11,6,4,3,2,0,2710006000,2710,271000,27,5,249,32,5,9,10,33421,321,4,D15,D,2320,31,12,1,846376,846376,846376,365229
3441,1992,1,11,6,4,3,2,0,2710006000,2710,271000,27,5,586,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,22299,22299,22299,9623
3442,1992,1,11,6,4,3,2,0,2716000000,2716,271600,27,5,589,10,11,999,10,3510,322,5,E1,E,4010,34,21,2,0,0,0,19474
3443,1992,1,11,6,4,3,2,0,2710006000,2710,271000,27,5,589,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,7305,7305,7305,3152
3444,1992,1,11,6,4,3,2,0,2710006000,2710,271000,27,5,999,99,5,9,10,33421,321,4,D15,D,2320,31,12,1,46645,46645,46645,20128
3445,1992,1,11,6,4,3,2,0,2608000000,2608,260800,26,5,275,40,9,2,1,2875,210,3,C4,C,1320,3,11,1,250000,235000,133574,141214
3446,1992,1,11,6,4,3,2,0,0901110000,0901,090111,09,2,23,40,9,3,2,07111,111,1,A2,A,0113,10,21,2,457500,451600,451600,526284
3447,1992,1,11,6,4,3,2,0,0901211000,0901,090121,09,2,23,40,9,3,2,0712,122,4,D4,D,1549,10,21,2,105000,104500,104500,116775
